edate,countryname,partyname,partyabbrev,total,voteper,uncoded,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,eyear,label
1994-09-18,Sweden,Liberal People’s Party,FP,192,7.192,24,0,0,0,0,3,0,5,9,0,0,10,4,0,0,0,0,2,0,0,11,15,0,0,0,0,0,3,0,1,8,0,0,20,0,0,7,2,51,4,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1994,FP:1994
1994-09-18,Sweden,Christian Democratic Community Party,KdS,86,4.068000000000001,3,0,0,0,0,0,0,6,5,0,0,2,1,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,3,0,0,0,2,0,0,10,4,20,6,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,1,1994,KdS:1994
1994-09-18,Sweden,Moderate Coalition Party,MSP,199,22.38,15,2,0,0,3,0,3,8,31,0,0,16,0,0,0,1,0,6,0,0,24,9,0,0,0,0,0,3,0,3,3,0,0,33,0,0,7,2,3,0,0,9,0,0,0,5,0,10,0,0,0,0,0,2,0,0,1,1994,MSP:1994
1994-09-18,Sweden,Centre Party,CP,165,7.653,3,1,0,0,0,0,1,3,5,0,1,7,9,0,0,7,0,0,0,5,5,15,0,1,0,0,0,4,0,2,3,0,0,19,0,0,36,0,30,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1994,CP:1994
1998-09-21,Sweden,Green Ecology Party,MP,72,4.5,4,0,0,0,0,4,0,5,0,0,7,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,0,22,2,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,MP:1998
1998-09-21,Sweden,Left Party,V,331,11.99,32,0,0,0,0,0,6,23,0,0,11,5,14,0,0,9,0,4,0,0,0,2,23,0,0,0,0,2,1,19,0,10,0,2,0,0,52,5,47,41,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,1998,V:1998
1998-09-21,Sweden,Social Democratic Labour Party,SAP,256,36.39,32,7,0,0,0,0,0,11,12,0,0,3,6,0,0,1,0,0,0,0,1,10,0,0,0,0,0,1,0,19,8,0,0,26,0,0,5,3,28,32,0,20,0,0,0,1,0,4,18,0,0,3,0,0,0,0,5,1998,SAP:1998
1998-09-21,Sweden,Liberal People’s Party,FP,84,4.72,22,0,0,0,0,0,3,3,3,0,0,5,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,8,0,0,5,0,6,3,0,5,0,0,0,2,0,3,1,0,0,1,0,0,0,0,2,1998,FP:1998
1998-09-21,Sweden,Christian Democrats,Kd,167,11.77,10,0,0,0,0,0,0,3,1,0,0,1,1,0,0,2,0,0,0,0,4,4,0,0,0,0,0,1,0,4,0,0,0,23,0,0,18,0,13,31,0,17,0,0,0,12,0,16,0,0,0,0,0,0,0,0,6,1998,Kd:1998
1998-09-21,Sweden,Moderate Coalition Party,MSP,334,22.9,34,1,0,0,0,0,4,2,31,0,0,14,0,0,0,2,0,7,0,0,40,27,0,0,0,0,0,0,0,4,13,0,0,53,0,0,10,36,16,0,0,20,0,0,0,1,0,16,0,0,0,0,0,1,0,1,1,1998,MSP:1998
1998-09-21,Sweden,Centre Party,CP,242,5.13,10,0,0,0,0,1,1,3,4,0,6,1,1,0,0,35,0,2,0,0,15,32,2,0,0,0,0,1,0,1,4,4,0,7,0,0,28,1,20,16,0,18,0,0,0,4,0,10,6,0,0,1,0,3,0,2,3,1998,CP:1998
2002-09-15,Sweden,Green Ecology Party,MP,161,4.646,9,0,0,0,0,5,1,13,0,0,7,2,6,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,45,4,18,19,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,2002,MP:2002
2002-09-15,Sweden,Left Party,V,407,8.388,31,0,0,0,0,0,2,24,0,1,8,0,23,0,0,1,0,1,0,0,0,2,17,2,0,0,0,0,1,4,3,1,7,0,0,0,40,7,62,34,0,1,0,0,0,0,0,1,3,0,0,32,0,0,2,14,83,2002,V:2002
2002-09-15,Sweden,Social Democratic Labour Party,SAP,273,39.854,24,2,0,0,0,0,2,18,3,0,0,3,7,0,0,3,0,1,0,0,6,5,1,0,0,0,0,0,0,2,6,0,0,6,0,0,14,23,16,27,0,30,0,0,0,0,0,18,12,2,0,15,0,0,0,4,23,2002,SAP:2002
2002-09-15,Sweden,Liberal People’s Party,FP,429,13.394,53,0,0,0,4,0,1,26,26,0,0,19,9,0,0,0,0,7,0,0,23,16,8,0,0,0,7,0,0,3,10,1,0,6,0,0,36,19,24,10,0,45,0,1,0,9,0,13,10,0,0,4,0,0,0,7,32,2002,FP:2002
2002-09-15,Sweden,Christian Democrats,Kd,332,9.15,20,0,0,0,0,0,1,13,4,0,1,20,6,0,0,1,0,8,0,0,8,7,4,0,0,1,4,0,0,4,3,0,0,6,0,0,35,1,16,36,0,30,0,0,0,52,0,21,0,0,0,6,0,3,2,1,18,2002,Kd:2002
2002-09-15,Sweden,Moderate Coalition Party,MSP,423,15.256,28,0,0,0,3,0,1,14,18,0,0,49,6,0,0,1,0,10,0,0,45,24,3,0,0,0,3,2,0,5,18,0,0,47,0,0,10,0,31,6,3,20,0,1,0,11,0,29,0,0,0,4,2,4,1,0,24,2002,MSP:2002
2002-09-15,Sweden,Centre Party,CP,263,6.193000000000001,18,1,0,0,0,0,0,8,5,0,0,8,11,0,0,13,0,6,0,0,8,25,1,0,0,0,2,0,0,4,3,0,0,14,0,0,26,4,10,22,0,11,0,0,0,2,0,8,15,1,0,1,0,1,4,0,31,2002,CP:2002
2006-09-17,Sweden,Green Ecology Party,MP,198,5.244,1,0,0,0,0,2,1,4,0,0,2,13,3,0,0,6,0,0,0,0,0,7,2,0,2,0,0,2,0,0,11,7,0,0,0,0,34,7,26,33,0,4,0,0,0,0,0,8,6,0,0,1,0,4,0,0,12,2006,MP:2006
2006-09-17,Sweden,Left Party,V,389,5.850000000000001,0,0,0,8,0,2,2,7,0,0,9,10,9,0,0,4,0,0,0,13,0,2,1,4,1,1,0,29,1,6,18,42,9,0,1,0,21,3,51,45,0,11,0,0,0,1,0,7,5,4,0,37,0,0,0,11,14,2006,V:2006
2006-09-17,Sweden,Social Democratic Labour Party,SAP,393,34.994,0,0,0,1,4,1,6,9,4,0,0,7,1,0,0,4,0,0,0,8,2,4,0,1,1,0,1,14,0,9,29,15,5,4,0,0,20,13,23,93,0,26,0,11,0,1,0,13,12,2,1,4,0,1,0,12,31,2006,SAP:2006
2006-09-17,Sweden,Liberal People’s Party,FP,605,7.537,0,0,0,0,3,0,0,4,4,0,0,24,3,0,0,1,2,1,7,55,21,28,4,4,0,0,6,25,0,4,27,4,0,5,0,0,27,18,35,66,12,75,0,6,0,0,1,82,6,2,0,0,4,0,1,15,23,2006,FP:2006
2006-09-17,Sweden,Christian Democrats,Kd,124,6.593,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,2,0,0,0,0,7,8,6,0,1,0,0,5,0,1,2,0,0,0,0,0,9,0,7,19,3,14,0,3,0,9,0,1,9,0,0,2,3,1,0,1,3,2006,Kd:2006
2006-09-17,Sweden,Moderate Coalition Party,MSP,858,26.23,0,0,0,0,17,1,4,6,32,0,0,58,9,0,0,4,0,5,3,12,16,39,3,11,0,0,2,52,0,11,63,0,0,20,0,0,58,4,32,116,0,74,0,4,0,18,0,69,16,5,2,13,4,7,0,23,45,2006,MSP:2006
2006-09-17,Sweden,Centre Party,CP,314,7.879,0,0,0,0,0,0,1,9,3,0,0,25,6,0,0,14,0,1,0,3,12,17,0,6,0,0,0,17,2,8,12,7,0,0,0,0,44,0,15,44,2,20,0,3,0,6,0,8,7,0,0,4,2,2,0,0,14,2006,CP:2006
2010-09-19,Sweden,Green Ecology Party,MP,262,7.34,0,0,0,0,0,5,2,0,0,0,2,16,2,0,0,3,0,0,0,3,0,15,3,1,0,0,0,14,0,0,23,0,0,0,0,0,61,8,20,31,0,26,0,0,0,0,0,8,7,1,0,3,0,1,0,3,4,2010,MP:2010
2010-09-19,Sweden,Left Party,V,254,5.600000000000001,0,0,0,0,0,2,1,1,0,0,0,21,5,0,0,0,0,0,0,26,0,0,0,3,0,0,0,10,0,1,4,0,2,0,0,0,31,2,42,41,0,8,0,1,0,0,1,1,16,1,0,33,0,0,0,1,0,2010,V:2010
2010-09-19,Sweden,Social Democratic Labour Party,SAP,282,30.66,0,0,0,0,0,1,1,2,0,0,0,7,1,0,0,2,0,0,0,17,0,10,3,6,2,1,0,8,0,11,8,0,0,0,0,0,2,5,40,73,0,43,0,0,0,1,0,4,12,0,0,11,1,0,0,3,7,2010,SAP:2010
2010-09-19,Sweden,Liberal People’s Party,FP,916,7.06,0,0,0,0,9,0,2,18,23,0,0,52,17,0,0,2,4,7,0,23,6,31,14,0,3,0,6,49,0,3,43,0,0,0,0,0,76,40,27,146,0,97,0,7,0,9,0,83,26,6,0,2,11,8,0,24,42,2010,FP:2010
2010-09-19,Sweden,Christian Democrats,Kd,479,5.600000000000001,0,0,0,0,0,0,5,11,1,0,0,29,3,0,0,0,0,0,0,6,10,18,0,1,0,0,3,35,0,5,6,0,0,0,0,0,22,33,29,82,9,33,0,0,0,40,0,26,33,7,0,0,0,0,0,6,26,2010,Kd:2010
2010-09-19,Sweden,Moderate Coalition Party,MSP,1896,30.06,0,6,0,0,42,6,15,51,40,0,1,91,12,0,0,19,2,59,2,21,31,77,13,0,5,0,6,171,1,19,121,0,0,62,0,0,193,1,121,227,5,117,0,9,0,38,0,53,68,7,0,15,2,9,4,30,124,2010,MSP:2010
2010-09-19,Sweden,Sweden Democrats,SD,204,5.7,0,0,0,0,9,1,0,6,0,0,9,4,2,0,0,3,1,1,0,2,1,12,0,0,0,0,0,4,0,1,4,0,0,0,0,0,11,0,3,28,0,12,0,25,0,10,0,18,0,0,15,0,3,2,0,0,17,2010,SD:2010
2010-09-19,Sweden,Centre Party,CP,759,6.56,0,0,0,0,0,0,4,16,17,0,0,23,1,0,0,29,0,3,0,13,36,38,0,2,9,0,0,66,0,8,42,0,0,0,0,0,174,3,41,67,1,54,0,0,0,0,0,6,15,4,0,5,6,24,1,6,45,2010,CP:2010
2014-09-14,Sweden,Green Ecology Party,MP,497,6.889,1,0,0,0,0,3,3,7,0,0,2,10,1,0,0,3,0,1,0,12,3,7,1,1,0,0,0,1,0,0,26,0,2,0,0,19,70,25,35,55,0,76,0,3,13,0,2,21,16,14,0,53,0,6,0,0,5,2014,MP:2014
2014-09-14,Sweden,Left Party,V,360,5.718,1,0,0,1,0,3,0,4,0,1,0,6,0,0,0,0,0,2,0,19,0,5,2,5,0,0,0,3,0,0,15,0,0,1,6,2,29,13,57,71,0,12,0,0,9,0,5,2,7,0,0,64,0,10,0,0,5,2014,V:2014
2014-09-14,Sweden,Social Democratic Labour Party,SAP,543,31.015,0,0,0,4,5,5,9,19,4,0,0,3,3,0,0,0,0,6,0,13,2,14,1,9,2,1,0,4,0,1,25,0,1,0,0,3,29,2,35,108,0,98,0,1,4,0,0,16,13,0,0,95,0,1,0,0,7,2014,SAP:2014
2014-09-14,Sweden,Liberal People’s Party,FP,436,5.42,1,0,0,2,13,0,0,4,9,1,0,5,4,0,0,0,4,8,0,27,3,10,0,0,0,0,11,1,3,1,9,0,0,0,0,0,37,26,24,24,10,55,0,0,17,0,5,39,3,8,4,43,1,0,5,3,16,2014,FP:2014
2014-09-14,Sweden,Christian Democrats,Kd,389,4.57,0,0,0,0,23,0,0,4,0,0,0,15,1,0,0,0,0,9,0,4,2,24,0,0,0,0,0,0,2,2,7,0,0,0,0,0,24,1,28,82,3,27,0,4,11,6,1,29,39,2,0,16,0,0,0,0,23,2014,Kd:2014
2014-09-14,Sweden,Moderate Coalition Party,MSP,1636,23.325,0,0,0,5,21,4,6,34,23,0,0,25,5,0,0,3,0,48,0,5,59,20,12,8,0,2,15,17,13,8,76,0,10,16,0,12,135,32,74,207,16,156,0,1,46,2,4,134,49,42,3,188,0,46,4,1,49,2014,MSP:2014
2014-09-14,Sweden,Sweden Democrats,SD,316,12.857,0,0,0,0,12,0,0,18,0,9,8,5,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,17,7,12,52,4,22,1,31,0,3,0,24,4,2,13,27,0,7,0,0,13,2014,SD:2014
2014-09-14,Sweden,Centre Party,CP,380,6.113,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,5,0,6,0,24,21,30,0,1,0,0,3,1,0,10,20,0,0,0,0,3,115,0,10,19,13,16,0,0,9,0,0,1,6,5,0,38,1,13,0,0,2,2014,CP:2014
2018-09-09,Sweden,Green Ecology Party,MP,595,4.414,0,0,0,0,2,10,4,5,1,0,0,20,13,0,0,0,0,0,0,3,1,8,0,0,0,0,0,2,0,0,36,0,0,0,0,65,150,28,46,64,0,36,0,4,17,0,1,12,13,12,3,26,0,13,0,0,0,2018,MP:2018
2018-09-09,Sweden,Left Party,V,656,8.005,3,0,0,0,0,19,4,5,0,0,2,11,16,0,0,0,0,1,6,22,0,0,7,0,0,0,0,2,0,0,13,0,2,0,0,18,37,21,132,115,0,52,0,0,21,0,9,9,10,14,0,99,0,4,0,0,2,2018,V:2018
2018-09-09,Sweden,Social Democratic Labour Party,SAP,310,28.261,0,0,0,0,13,1,1,12,8,3,0,5,3,0,0,0,0,2,0,0,0,6,2,0,0,0,2,2,0,0,10,0,0,0,0,2,19,11,19,50,0,38,0,8,0,0,1,45,2,1,7,36,0,0,0,0,1,2018,SAP:2018
2018-09-09,Sweden,Liberals,L,612,5.49,0,0,0,0,13,0,0,2,32,0,0,25,33,0,1,0,0,5,0,27,15,14,7,0,0,0,0,1,0,1,9,0,0,2,0,3,47,18,45,56,15,71,0,11,17,0,7,63,8,1,29,31,0,0,0,2,1,2018,L:2018
2018-09-09,Sweden,Christian Democrats,Kd,118,6.322,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41,5,3,0,1,0,10,0,22,2,4,7,11,1,0,0,3,0,2018,Kd:2018
2018-09-09,Sweden,Moderate Coalition Party,MSP,1005,19.836,1,0,0,0,34,0,1,16,10,1,0,19,16,0,5,5,0,28,2,21,22,24,8,0,0,0,2,8,0,11,34,0,1,12,0,5,81,27,48,124,19,78,2,86,3,1,2,115,19,0,50,54,0,7,0,0,3,2018,MSP:2018
2018-09-09,Sweden,Sweden Democrats,SD,429,17.534,0,0,0,4,18,0,3,34,0,2,13,2,3,1,0,0,2,7,0,2,2,2,1,0,0,0,2,4,0,1,18,0,0,0,0,0,19,17,18,69,4,23,0,36,0,8,1,43,11,0,11,33,0,5,0,1,9,2018,SD:2018
2018-09-09,Sweden,Centre Party,CP,461,8.608,1,0,0,0,19,0,0,0,0,0,0,11,8,0,0,1,0,9,0,21,21,10,0,0,0,0,1,3,0,3,14,0,0,0,0,14,72,0,37,44,3,12,0,33,19,0,0,28,6,0,18,43,1,5,0,0,4,2018,CP:2018
1945-10-08,Norway,Norwegian Communist Party,NKP,156,11.886,NA,0,0,0,0,0,5,1,0,0,0,4,15,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,36,14,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,27,0,0,3,0,10,0,0,0,1945,NKP:1945
1945-10-08,Norway,Norwegian Labour Party,DnA,501,41.027,NA,2,0,0,4,0,2,14,0,0,0,9,13,2,0,7,1,14,0,0,1,2,3,19,1,2,0,4,5,53,38,50,8,2,0,0,1,22,22,52,0,40,0,4,0,8,0,0,18,0,1,11,0,40,20,1,0,1945,DnA:1945
1945-10-08,Norway,Liberal Party,V,153,13.793,NA,0,0,0,4,0,0,2,0,0,0,3,6,0,0,2,0,0,0,0,2,0,4,3,0,0,0,3,0,13,7,0,0,1,0,0,1,4,9,11,0,10,0,5,0,5,0,0,0,3,0,6,0,14,13,2,2,1945,V:1945
1945-10-08,Norway,Christian People’s Party,KrF,47,7.932,NA,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,1,0,1,0,1,0,0,1,0,6,2,0,0,1,0,0,0,3,6,3,0,2,0,3,0,4,0,0,1,0,0,0,0,2,2,0,1,1945,KrF:1945
1945-10-08,Norway,Conservative Party,H,183,17.008,NA,0,0,0,14,0,1,1,0,0,0,11,10,2,1,6,0,1,0,0,16,3,3,1,0,0,0,3,1,4,16,0,0,5,0,0,0,7,8,10,1,9,0,2,0,6,0,1,7,1,0,4,0,11,11,0,3,1945,H:1945
1945-10-08,Norway,Farmers’ Party,NA,94,8.037,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5,9,0,0,0,0,0,1,0,4,5,0,5,0,1,0,35,0,0,1,4,0,0,0,5,5,0,5,1945,NA:1945
1949-10-10,Norway,Norwegian Communist Party,NKP,164,5.842000000000001,NA,8,0,0,0,9,13,3,0,8,0,6,4,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,2,0,0,0,7,6,13,0,6,0,2,0,0,0,1,0,0,0,16,0,3,10,0,6,1949,NKP:1949
1949-10-10,Norway,Norwegian Labour Party,DnA,361,45.694,NA,2,0,0,11,0,2,11,1,0,0,0,15,1,0,13,0,6,0,0,0,0,16,12,4,0,0,5,1,39,42,24,10,1,0,0,0,8,7,29,0,20,0,1,0,5,0,1,0,0,1,14,0,2,11,4,2,1949,DnA:1949
1949-10-10,Norway,Liberal Party,V,108,14.75,NA,0,0,0,1,0,1,2,0,0,0,6,4,0,0,3,0,2,0,0,6,1,3,1,0,0,1,2,0,15,7,0,0,2,0,0,0,4,8,7,0,4,0,0,0,4,0,0,0,3,0,0,0,0,6,1,1,1949,V:1949
1949-10-10,Norway,Christian People’s Party,KrF,129,8.364,NA,0,0,0,2,0,0,2,0,0,0,14,4,0,0,2,0,0,0,0,4,0,1,0,1,0,0,1,0,12,7,0,1,0,0,0,1,0,7,10,0,5,0,0,0,29,0,0,1,8,0,0,0,8,5,0,4,1949,KrF:1949
1949-10-10,Norway,Conservative Party,H,168,18.43,NA,0,0,0,6,0,0,1,0,0,0,9,5,2,0,4,0,3,0,0,23,2,3,0,0,0,0,1,0,5,16,0,0,7,0,0,0,5,10,11,0,5,0,1,0,5,0,3,0,3,0,1,0,3,9,1,7,1949,H:1949
1949-10-10,Norway,Farmers’ Party,NA,162,6.17,NA,0,0,0,5,0,0,3,0,0,0,12,3,2,0,5,0,0,0,0,8,5,2,0,0,0,2,0,5,6,13,0,0,8,0,0,2,8,10,7,0,8,0,2,0,5,0,0,1,1,0,0,0,11,7,1,4,1949,NA:1949
1953-10-12,Norway,Norwegian Communist Party,NKP,331,5.08,NA,2,0,1,0,7,35,2,0,10,0,14,20,1,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,4,2,3,3,0,0,0,0,0,12,6,0,6,0,12,0,0,0,0,13,0,0,16,0,9,3,0,2,1953,NKP:1953
1953-10-12,Norway,Norwegian Labour Party,DnA,607,46.659,NA,5,0,1,24,0,3,18,7,0,0,1,35,5,0,23,0,4,0,1,2,2,10,21,0,0,1,8,14,72,45,27,15,0,0,0,0,6,19,50,0,54,0,0,0,5,0,0,12,0,0,7,0,52,34,3,17,1953,DnA:1953
1953-10-12,Norway,Liberal Party,V,190,9.982000000000001,NA,0,0,0,5,0,1,5,1,0,0,6,19,1,0,8,0,4,0,0,1,0,2,3,1,0,2,3,3,8,17,1,0,3,0,0,2,3,12,20,0,11,0,1,0,6,0,0,0,4,0,5,0,17,6,2,7,1953,V:1953
1953-10-12,Norway,Christian People’s Party,KrF,163,10.486,NA,1,1,0,2,0,1,3,1,0,0,5,3,0,0,3,0,0,0,0,4,1,0,0,2,0,0,0,0,13,10,0,0,2,0,0,1,0,3,13,0,5,0,0,0,41,0,0,1,10,0,0,0,4,8,2,6,1953,KrF:1953
1953-10-12,Norway,Conservative Party,H,228,18.78,NA,0,0,0,14,0,0,2,1,0,0,7,3,3,0,3,0,0,0,0,27,6,4,3,0,0,0,3,3,19,14,0,0,12,0,0,0,10,8,13,0,13,0,1,0,7,0,0,2,7,0,0,0,1,13,3,3,1953,H:1953
1953-10-12,Norway,Farmers’ Party,NA,209,9.01,NA,0,0,0,6,1,0,1,0,0,0,12,3,1,0,6,0,0,0,0,18,3,2,1,0,1,1,4,0,11,16,0,0,9,0,0,1,5,11,4,0,12,0,1,0,2,0,0,0,5,0,0,0,4,15,2,9,1953,NA:1953
1957-10-07,Norway,Norwegian Communist Party,NKP,106,3.353,NA,0,0,1,1,7,9,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,9,1,8,0,0,0,5,6,14,0,6,0,1,0,0,0,1,0,0,0,10,0,7,5,0,0,1957,NKP:1957
1957-10-07,Norway,Norwegian Labour Party,DnA,360,48.331,NA,4,0,0,5,0,4,29,1,0,0,3,13,1,0,1,1,8,0,1,1,0,12,8,0,0,1,4,13,28,47,4,3,0,0,0,3,5,23,31,0,36,0,0,0,7,0,0,13,0,0,8,0,16,12,0,9,1957,DnA:1957
1957-10-07,Norway,Liberal Party,V,188,9.57,NA,2,0,1,5,0,2,3,0,0,0,7,5,0,0,2,0,7,0,0,3,6,2,0,1,0,4,2,0,16,16,0,1,7,0,0,1,6,10,14,0,13,0,0,0,7,0,0,0,3,0,1,1,17,14,2,7,1957,V:1957
1957-10-07,Norway,Christian People’s Party,KrF,211,10.231,NA,1,0,0,3,0,2,3,0,1,0,4,1,3,0,4,0,0,2,0,3,6,2,0,1,0,0,3,0,10,22,0,0,8,0,0,0,0,4,17,0,16,0,0,0,38,0,1,0,7,0,3,0,0,15,2,6,1957,KrF:1957
1957-10-07,Norway,Conservative Party,H,807,18.72,NA,4,0,0,15,0,0,9,2,0,0,35,2,3,0,14,0,10,0,0,78,16,13,4,0,0,3,10,5,95,80,0,0,46,0,0,1,23,13,42,9,67,0,1,0,26,0,2,8,10,0,1,2,67,63,0,8,1957,H:1957
1957-10-07,Norway,Farmers’ Party,NA,172,9.620000000000001,NA,0,0,0,3,0,1,3,0,0,0,15,1,1,0,7,0,0,0,0,8,2,1,0,0,0,0,2,0,10,26,0,0,8,0,0,0,4,8,9,2,13,0,3,0,5,0,0,2,1,0,0,0,8,11,0,1,1957,NA:1957
1961-09-11,Norway,Socialist People’s Party,NA,317,2.391,NA,2,0,1,0,6,12,17,3,0,4,3,9,1,0,2,0,5,0,0,0,0,2,2,0,0,0,0,1,3,18,6,8,0,0,0,2,27,14,35,0,28,0,0,0,9,0,1,0,0,0,17,0,3,21,4,16,1961,NA:1961
1961-09-11,Norway,Norwegian Labour Party,DnA,470,46.762,NA,6,0,0,7,0,13,20,4,0,0,2,11,1,0,13,1,7,0,0,0,1,8,10,2,0,3,8,13,47,41,5,6,0,0,0,0,33,25,33,0,46,0,0,0,1,0,0,12,0,0,2,0,26,28,1,27,1961,DnA:1961
1961-09-11,Norway,Liberal Party,V,297,8.18,NA,1,0,2,7,0,6,19,2,0,0,23,7,0,0,10,0,2,0,0,7,2,4,2,1,0,1,3,0,11,16,0,0,3,0,0,1,13,16,27,0,28,0,0,0,7,0,1,1,2,1,9,0,20,19,3,7,1961,V:1961
1961-09-11,Norway,Christian People’s Party,KrF,281,10.37,NA,0,0,0,2,0,5,9,3,0,0,12,3,1,0,7,0,0,0,0,6,3,0,0,2,0,0,1,0,15,39,0,0,3,0,0,1,3,1,12,0,20,0,0,0,45,0,0,0,17,0,0,0,0,19,6,16,1961,KrF:1961
1961-09-11,Norway,Conservative Party,H,719,21.28,NA,0,0,0,38,0,3,17,9,0,0,18,3,1,0,20,0,9,0,0,62,4,8,4,1,0,9,10,1,65,81,1,0,50,0,0,11,27,19,35,2,85,0,0,0,12,0,0,1,13,0,1,0,43,42,3,9,1961,H:1961
1961-09-11,Norway,Centre Party,Sp,274,7.95,NA,0,0,0,9,0,1,11,0,1,0,12,2,3,0,10,0,1,0,0,6,3,3,0,1,0,2,2,0,16,47,0,0,3,0,0,5,6,14,11,0,39,0,0,0,12,0,1,0,3,0,0,0,24,18,1,7,1961,Sp:1961
1965-09-12,Norway,Socialist People’s Party,NA,383,5.994,NA,2,0,2,0,9,34,23,0,0,4,1,9,0,0,14,0,0,0,0,0,0,2,20,0,11,0,0,1,7,20,4,10,0,0,0,0,26,19,30,0,32,0,0,0,5,0,2,0,1,0,12,0,21,29,5,25,1965,NA:1965
1965-09-12,Norway,Norwegian Labour Party,DnA,610,43.144,NA,5,0,8,5,1,16,35,2,0,0,1,20,0,0,19,0,9,0,0,0,1,11,22,8,0,5,4,6,40,73,13,7,2,0,0,10,54,22,63,0,43,0,0,0,2,0,0,2,0,0,18,0,32,12,5,21,1965,DnA:1965
1965-09-12,Norway,Liberal Party,V,377,10.56,NA,1,0,1,1,0,3,24,2,0,0,1,15,3,0,25,0,5,0,0,2,2,11,9,3,0,1,6,2,11,46,2,0,5,0,0,8,18,21,37,0,43,0,0,0,5,0,0,0,7,0,4,0,23,17,1,11,1965,V:1965
1965-09-12,Norway,Christian People’s Party,KrF,425,8.13,NA,1,0,0,3,0,8,16,2,0,0,7,15,0,0,15,0,0,0,0,1,5,3,2,0,0,0,12,3,25,31,3,0,13,0,0,0,17,18,48,0,26,1,1,0,79,0,0,0,13,0,2,0,15,15,3,13,1965,KrF:1965
1965-09-12,Norway,Conservative Party,H,912,20.99,NA,3,0,0,43,0,4,26,5,1,0,15,12,9,0,52,0,6,1,0,55,15,11,12,1,0,6,6,4,55,87,1,0,49,0,0,18,48,12,68,1,105,0,1,0,16,0,2,0,22,0,12,0,54,47,3,10,1965,H:1965
1965-09-12,Norway,Centre Party,Sp,445,9.790000000000001,NA,1,0,0,20,0,7,5,1,0,0,8,15,2,0,41,0,0,0,0,7,5,4,1,1,2,1,5,0,18,30,0,0,7,0,0,14,35,25,32,0,67,0,1,0,15,0,1,0,2,1,1,0,29,16,14,9,1965,Sp:1965
1969-09-07,Norway,Socialist People’s Party,NA,330,3.395,NA,4,0,4,1,15,4,12,0,0,1,3,14,0,0,18,3,0,0,0,0,1,1,6,0,6,0,6,1,1,5,55,7,0,0,0,23,0,22,19,0,1,0,0,0,0,0,0,0,0,3,23,0,12,16,2,14,1969,NA:1969
1969-09-07,Norway,Norwegian Labour Party,DnA,772,46.525,NA,15,0,2,13,1,11,41,8,0,0,14,19,0,0,27,4,15,0,1,1,2,34,36,1,0,4,5,2,44,76,25,4,0,0,0,22,40,62,74,0,42,0,0,0,0,0,6,1,0,0,20,0,26,11,27,25,1969,DnA:1969
1969-09-07,Norway,Liberal Party,V,835,9.383000000000001,NA,6,0,0,24,3,21,46,1,2,0,30,50,0,0,39,0,21,0,0,6,9,24,29,7,1,0,4,5,37,70,8,1,1,0,0,37,26,27,42,0,86,0,2,0,2,0,4,0,5,2,24,0,9,39,13,61,1969,V:1969
1969-09-07,Norway,Christian People’s Party,KrF,496,8.700000000000001,NA,2,0,1,5,1,8,27,2,0,0,4,15,2,0,15,0,5,0,0,1,2,4,2,1,0,0,4,0,19,43,3,0,3,0,0,9,34,14,55,0,46,0,2,0,54,0,2,0,15,0,5,0,25,15,14,26,1969,KrF:1969
